código,distrito,partido,votos,% votos,mandatos
10000,Aveiro,B.E.,35183.0,1.8,1.0
10000,Aveiro,CDS-PP,50687.0,1.26,2.0
10000,Aveiro,CH,756.0,0.0,0.0
10000,Aveiro,MEP,1497.0,0.0,0.0
10000,Aveiro,MMS,2529.0,0.0,0.0
10000,Aveiro,MPT,646.0,0.0,0.0
10000,Aveiro,MRPP,2961.0,0.0,0.0
10000,Aveiro,PCP-PEV,14975.0,0.0,0.0
10000,Aveiro,PND,912.0,0.0,0.0
10000,Aveiro,PNR,654.0,0.0,0.0
10000,Aveiro,POUS,0.0,0.0,0.0
10000,Aveiro,PPD/PSD,134971.0,0.0,7.0
10000,Aveiro,PPM,1013.0,0.0,0.0
10000,Aveiro,PS,131787.0,0.0,6.0
10000,Aveiro,PTP,0.0,0.0,0.0
10000,Aveiro,brancos,7027.0,0.0,0.0
10000,Aveiro,nulos,4929.0,0.0,0.0
20000,Beja,B.E.,8264.0,1.5,0.0
20000,Beja,CDS-PP,4696.0,1.24,0.0
20000,Beja,CH,128.0,0.0,0.0
20000,Beja,MEP,247.0,0.0,0.0
20000,Beja,MMS,161.0,0.0,0.0
20000,Beja,MPT,258.0,0.0,0.0
20000,Beja,MRPP,1293.0,0.0,0.0
20000,Beja,PCP-PEV,23771.0,0.0,1.0
20000,Beja,PND,0.0,0.0,0.0
20000,Beja,PNR,134.0,0.0,0.0
20000,Beja,POUS,120.0,0.0,0.0
20000,Beja,PPD/PSD,12056.0,0.0,0.0
20000,Beja,PPM,181.0,0.0,0.0
20000,Beja,PS,28619.0,0.0,2.0
20000,Beja,PTP,0.0,0.0,0.0
20000,Beja,brancos,1232.0,0.0,0.0
20000,Beja,nulos,1023.0,0.0,0.0
30000,Braga,B.E.,38898.0,1.38,1.0
30000,Braga,CDS-PP,48158.0,0.98,2.0
30000,Braga,CH,808.0,0.0,0.0
30000,Braga,MEP,1527.0,0.0,0.0
30000,Braga,MMS,817.0,0.0,0.0
30000,Braga,MPT,1206.0,0.0,0.0
30000,Braga,MRPP,3793.0,0.0,0.0
30000,Braga,PCP-PEV,23037.0,0.0,1.0
30000,Braga,PND,3825.0,0.0,0.0
30000,Braga,PNR,830.0,0.0,0.0
30000,Braga,POUS,382.0,0.0,0.0
30000,Braga,PPD/PSD,153448.0,0.0,6.0
30000,Braga,PPM,1524.0,0.0,0.0
30000,Braga,PS,207695.0,0.0,9.0
30000,Braga,PTP,0.0,0.0,0.0
30000,Braga,brancos,6875.0,0.0,0.0
30000,Braga,nulos,4879.0,0.0,0.0
40000,Bragança,B.E.,5211.0,1.26,0.0
40000,Bragança,CDS-PP,10541.0,1.7,0.0
40000,Bragança,CH,104.0,0.0,0.0
40000,Bragança,MEP,320.0,0.0,0.0
40000,Bragança,MMS,195.0,0.0,0.0
40000,Bragança,MPT,160.0,0.0,0.0
40000,Bragança,MRPP,513.0,0.0,0.0
40000,Bragança,PCP-PEV,2023.0,0.0,0.0
40000,Bragança,PND,303.0,0.0,0.0
40000,Bragança,PNR,131.0,0.0,0.0
40000,Bragança,POUS,0.0,0.0,0.0
40000,Bragança,PPD/PSD,34122.0,0.0,2.0
40000,Bragança,PPM,186.0,0.0,0.0
40000,Bragança,PS,27695.0,0.0,1.0
40000,Bragança,PTP,0.0,0.0,0.0
40000,Bragança,brancos,1055.0,0.0,0.0
40000,Bragança,nulos,1425.0,0.0,0.0
50000,Castelo Branco,B.E.,10668.0,1.72,0.0
50000,Castelo Branco,CDS-PP,9839.0,1.95,0.0
50000,Castelo Branco,CH,249.0,0.0,0.0
50000,Castelo Branco,MEP,347.0,0.0,0.0
50000,Castelo Branco,MMS,502.0,0.0,0.0
50000,Castelo Branco,MPT,353.0,0.0,0.0
50000,Castelo Branco,MRPP,1145.0,0.0,0.0
50000,Castelo Branco,PCP-PEV,5932.0,0.0,0.0
50000,Castelo Branco,PND,0.0,0.0,0.0
50000,Castelo Branco,PNR,259.0,0.0,0.0
50000,Castelo Branco,POUS,0.0,0.0,0.0
50000,Castelo Branco,PPD/PSD,34919.0,0.0,2.0
50000,Castelo Branco,PPM,395.0,0.0,0.0
50000,Castelo Branco,PS,48169.0,0.0,2.0
50000,Castelo Branco,PTP,400.0,0.0,0.0
50000,Castelo Branco,brancos,2015.0,0.0,0.0
50000,Castelo Branco,nulos,2293.0,0.0,0.0
60000,Coimbra,B.E.,25508.0,2.26,1.0
60000,Coimbra,CDS-PP,20711.0,1.31,1.0
60000,Coimbra,CH,0.0,0.0,0.0
60000,Coimbra,MEP,1071.0,0.0,0.0
60000,Coimbra,MMS,455.0,0.0,0.0
60000,Coimbra,MPT,447.0,0.0,0.0
60000,Coimbra,MRPP,2496.0,0.0,0.0
60000,Coimbra,PCP-PEV,13640.0,0.0,0.0
60000,Coimbra,PND,0.0,0.0,0.0
60000,Coimbra,PNR,445.0,0.0,0.0
60000,Coimbra,POUS,234.0,0.0,0.0
60000,Coimbra,PPD/PSD,72418.0,0.0,4.0
60000,Coimbra,PPM,711.0,0.0,0.0
60000,Coimbra,PS,89805.0,0.0,4.0
60000,Coimbra,PTP,538.0,0.0,0.0
60000,Coimbra,brancos,5346.0,0.0,0.0
60000,Coimbra,nulos,3099.0,0.0,0.0
70000,Évora,B.E.,10167.0,1.53,0.0
70000,Évora,CDS-PP,5858.0,1.12,0.0
70000,Évora,CH,0.0,0.0,0.0
70000,Évora,MEP,369.0,0.0,0.0
70000,Évora,MMS,182.0,0.0,0.0
70000,Évora,MPT,154.0,0.0,0.0
70000,Évora,MRPP,1908.0,0.0,0.0
70000,Évora,PCP-PEV,20413.0,0.0,1.0
70000,Évora,PND,149.0,0.0,0.0
70000,Évora,PNR,151.0,0.0,0.0
70000,Évora,POUS,0.0,0.0,0.0
70000,Évora,PPD/PSD,17361.0,0.0,1.0
70000,Évora,PPM,294.0,0.0,0.0
70000,Évora,PS,32016.0,0.0,1.0
70000,Évora,PTP,0.0,0.0,0.0
70000,Évora,brancos,1398.0,0.0,0.0
70000,Évora,nulos,1020.0,0.0,0.0
80000,Faro,B.E.,31017.0,2.3,1.0
80000,Faro,CDS-PP,21596.0,1.37,1.0
80000,Faro,CH,868.0,0.0,0.0
80000,Faro,MEP,945.0,0.0,0.0
80000,Faro,MMS,585.0,0.0,0.0
80000,Faro,MPT,763.0,0.0,0.0
80000,Faro,MRPP,2807.0,0.0,0.0
80000,Faro,PCP-PEV,15638.0,0.0,0.0
80000,Faro,PND,876.0,0.0,0.0
80000,Faro,PNR,877.0,0.0,0.0
80000,Faro,POUS,383.0,0.0,0.0
80000,Faro,PPD/PSD,52770.0,0.0,3.0
80000,Faro,PPM,911.0,0.0,0.0
80000,Faro,PS,64271.0,0.0,3.0
80000,Faro,PTP,0.0,0.0,0.0
80000,Faro,brancos,4649.0,0.0,0.0
80000,Faro,nulos,2754.0,0.0,0.0
90000,Guarda,B.E.,7730.0,1.44,0.0
90000,Guarda,CDS-PP,11433.0,1.75,0.0
90000,Guarda,CH,297.0,0.0,0.0
90000,Guarda,MEP,293.0,0.0,0.0
90000,Guarda,MMS,198.0,0.0,0.0
90000,Guarda,MPT,292.0,0.0,0.0
90000,Guarda,MRPP,1095.0,0.0,0.0
90000,Guarda,PCP-PEV,3358.0,0.0,0.0
90000,Guarda,PND,517.0,0.0,0.0
90000,Guarda,PNR,0.0,0.0,0.0
90000,Guarda,POUS,0.0,0.0,0.0
90000,Guarda,PPD/PSD,36419.0,0.0,2.0
90000,Guarda,PPM,331.0,0.0,0.0
90000,Guarda,PS,36825.0,0.0,2.0
90000,Guarda,PTP,329.0,0.0,0.0
90000,Guarda,brancos,1472.0,0.0,0.0
90000,Guarda,nulos,1791.0,0.0,0.0
100000,Leiria,B.E.,23519.0,2.81,1.0
100000,Leiria,CDS-PP,31260.0,1.53,1.0
100000,Leiria,CH,632.0,0.0,0.0
100000,Leiria,MEP,1197.0,0.0,0.0
100000,Leiria,MMS,907.0,0.0,0.0
100000,Leiria,MPT,624.0,0.0,0.0
100000,Leiria,MRPP,1947.0,0.0,0.0
100000,Leiria,PCP-PEV,12645.0,0.0,0.0
100000,Leiria,PND,753.0,0.0,0.0
100000,Leiria,PNR,443.0,0.0,0.0
100000,Leiria,POUS,409.0,0.0,0.0
100000,Leiria,PPD/PSD,86595.0,0.0,4.0
100000,Leiria,PPM,703.0,0.0,0.0
100000,Leiria,PS,74712.0,0.0,4.0
100000,Leiria,PTP,495.0,0.0,0.0
100000,Leiria,brancos,6969.0,0.0,0.0
100000,Leiria,nulos,3783.0,0.0,0.0
110000,Lisboa,B.E.,124244.0,1.9,5.0
110000,Lisboa,CDS-PP,126088.0,1.36,5.0
110000,Lisboa,CH,0.0,0.0,0.0
110000,Lisboa,MEP,8974.0,0.0,0.0
110000,Lisboa,MMS,4468.0,0.0,0.0
110000,Lisboa,MPT,2982.0,0.0,0.0
110000,Lisboa,MRPP,10001.0,0.0,0.0
110000,Lisboa,PCP-PEV,114119.0,0.0,5.0
110000,Lisboa,PND,4013.0,0.0,0.0
110000,Lisboa,PNR,4542.0,0.0,0.0
110000,Lisboa,POUS,849.0,0.0,0.0
110000,Lisboa,PPD/PSD,288554.0,0.0,13.0
110000,Lisboa,PPM,3218.0,0.0,0.0
110000,Lisboa,PS,417542.0,0.0,19.0
110000,Lisboa,PTP,1726.0,0.0,0.0
110000,Lisboa,brancos,21858.0,0.0,0.0
110000,Lisboa,nulos,15651.0,0.0,0.0
120000,Portalegre,B.E.,7109.0,1.63,0.0
120000,Portalegre,CDS-PP,5286.0,1.15,0.0
120000,Portalegre,CH,134.0,0.0,0.0
120000,Portalegre,MEP,151.0,0.0,0.0
120000,Portalegre,MMS,151.0,0.0,0.0
120000,Portalegre,MPT,146.0,0.0,0.0
120000,Portalegre,MRPP,1316.0,0.0,0.0
120000,Portalegre,PCP-PEV,8510.0,0.0,0.0
120000,Portalegre,PND,0.0,0.0,0.0
120000,Portalegre,PNR,151.0,0.0,0.0
120000,Portalegre,POUS,74.0,0.0,0.0
120000,Portalegre,PPD/PSD,15763.0,0.0,1.0
120000,Portalegre,PPM,178.0,0.0,0.0
120000,Portalegre,PS,25314.0,0.0,1.0
120000,Portalegre,PTP,0.0,0.0,0.0
120000,Portalegre,brancos,1078.0,0.0,0.0
120000,Portalegre,nulos,761.0,0.0,0.0
130000,Porto,B.E.,92929.0,1.51,3.0
130000,Porto,CDS-PP,93831.0,1.06,4.0
130000,Porto,CH,2168.0,0.0,0.0
130000,Porto,MEP,3611.0,0.0,0.0
130000,Porto,MMS,2231.0,0.0,0.0
130000,Porto,MPT,1762.0,0.0,0.0
130000,Porto,MRPP,7028.0,0.0,0.0
130000,Porto,PCP-PEV,57584.0,0.0,2.0
130000,Porto,PND,1808.0,0.0,0.0
130000,Porto,PNR,1362.0,0.0,0.0
130000,Porto,POUS,1358.0,0.0,0.0
130000,Porto,PPD/PSD,294186.0,0.0,12.0
130000,Porto,PPM,1601.0,0.0,0.0
130000,Porto,PS,422053.0,0.0,18.0
130000,Porto,PTP,0.0,0.0,0.0
130000,Porto,brancos,15230.0,0.0,0.0
130000,Porto,nulos,10746.0,0.0,0.0
140000,Santarém,B.E.,29379.0,1.98,1.0
140000,Santarém,CDS-PP,27660.0,1.44,1.0
140000,Santarém,CH,543.0,0.0,0.0
140000,Santarém,MEP,960.0,0.0,0.0
140000,Santarém,MMS,642.0,0.0,0.0
140000,Santarém,MPT,480.0,0.0,0.0
140000,Santarém,MRPP,3399.0,0.0,0.0
140000,Santarém,PCP-PEV,22848.0,0.0,1.0
140000,Santarém,PND,496.0,0.0,0.0
140000,Santarém,PNR,590.0,0.0,0.0
140000,Santarém,POUS,206.0,0.0,0.0
140000,Santarém,PPD/PSD,66516.0,0.0,3.0
140000,Santarém,PPM,639.0,0.0,0.0
140000,Santarém,PS,83123.0,0.0,4.0
140000,Santarém,PTP,713.0,0.0,0.0
140000,Santarém,brancos,4872.0,0.0,0.0
140000,Santarém,nulos,3557.0,0.0,0.0
150000,Setúbal,B.E.,58827.0,1.74,2.0
150000,Setúbal,CDS-PP,38378.0,1.45,1.0
150000,Setúbal,CH,732.0,0.0,0.0
150000,Setúbal,MEP,1707.0,0.0,0.0
150000,Setúbal,MMS,1161.0,0.0,0.0
150000,Setúbal,MPT,943.0,0.0,0.0
150000,Setúbal,MRPP,5579.0,0.0,0.0
150000,Setúbal,PCP-PEV,84203.0,0.0,4.0
150000,Setúbal,PND,1084.0,0.0,0.0
150000,Setúbal,PNR,0.0,0.0,0.0
150000,Setúbal,POUS,305.0,0.0,0.0
150000,Setúbal,PPD/PSD,68740.0,0.0,3.0
150000,Setúbal,PPM,1234.0,0.0,0.0
150000,Setúbal,PS,142626.0,0.0,7.0
150000,Setúbal,PTP,588.0,0.0,0.0
150000,Setúbal,brancos,7308.0,0.0,0.0
150000,Setúbal,nulos,6073.0,0.0,0.0
160000,Viana do Castelo,B.E.,12098.0,1.6,0.0
160000,Viana do Castelo,CDS-PP,19246.0,1.23,1.0
160000,Viana do Castelo,CH,372.0,0.0,0.0
160000,Viana do Castelo,MEP,399.0,0.0,0.0
160000,Viana do Castelo,MMS,257.0,0.0,0.0
160000,Viana do Castelo,MPT,247.0,0.0,0.0
160000,Viana do Castelo,MRPP,1192.0,0.0,0.0
160000,Viana do Castelo,PCP-PEV,5934.0,0.0,0.0
160000,Viana do Castelo,PND,1400.0,0.0,0.0
160000,Viana do Castelo,PNR,192.0,0.0,0.0
160000,Viana do Castelo,POUS,0.0,0.0,0.0
160000,Viana do Castelo,PPD/PSD,44327.0,0.0,2.0
160000,Viana do Castelo,PPM,513.0,0.0,0.0
160000,Viana do Castelo,PS,51305.0,0.0,3.0
160000,Viana do Castelo,PTP,0.0,0.0,0.0
160000,Viana do Castelo,brancos,2260.0,0.0,0.0
160000,Viana do Castelo,nulos,1740.0,0.0,0.0
170000,Vila Real,B.E.,6958.0,1.26,0.0
170000,Vila Real,CDS-PP,12761.0,1.39,0.0
170000,Vila Real,CH,204.0,0.0,0.0
170000,Vila Real,MEP,371.0,0.0,0.0
170000,Vila Real,MMS,277.0,0.0,0.0
170000,Vila Real,MPT,261.0,0.0,0.0
170000,Vila Real,MRPP,774.0,0.0,0.0
170000,Vila Real,PCP-PEV,3621.0,0.0,0.0
170000,Vila Real,PND,0.0,0.0,0.0
170000,Vila Real,PNR,0.0,0.0,0.0
170000,Vila Real,POUS,0.0,0.0,0.0
170000,Vila Real,PPD/PSD,52006.0,0.0,3.0
170000,Vila Real,PPM,333.0,0.0,0.0
170000,Vila Real,PS,45606.0,0.0,2.0
170000,Vila Real,PTP,0.0,0.0,0.0
170000,Vila Real,brancos,1589.0,0.0,0.0
170000,Vila Real,nulos,1759.0,0.0,0.0
180000,Viseu,B.E.,13971.0,1.59,0.0
180000,Viseu,CDS-PP,28867.0,1.75,1.0
180000,Viseu,CH,351.0,0.0,0.0
180000,Viseu,MEP,508.0,0.0,0.0
180000,Viseu,MMS,375.0,0.0,0.0
180000,Viseu,MPT,301.0,0.0,0.0
180000,Viseu,MRPP,1307.0,0.0,0.0
180000,Viseu,PCP-PEV,6148.0,0.0,0.0
180000,Viseu,PND,509.0,0.0,0.0
180000,Viseu,PNR,368.0,0.0,0.0
180000,Viseu,POUS,0.0,0.0,0.0
180000,Viseu,PPD/PSD,80676.0,0.0,4.0
180000,Viseu,PPM,0.0,0.0,0.0
180000,Viseu,PS,74745.0,0.0,4.0
180000,Viseu,PTP,0.0,0.0,0.0
180000,Viseu,brancos,3424.0,0.0,0.0
180000,Viseu,nulos,3770.0,0.0,0.0
300000,Madeira,B.E.,8446.0,1.13,0.0
300000,Madeira,CDS-PP,15244.0,1.68,1.0
300000,Madeira,CH,0.0,0.0,0.0
300000,Madeira,MEP,573.0,0.0,0.0
300000,Madeira,MMS,335.0,0.0,0.0
300000,Madeira,MPT,2863.0,0.0,0.0
300000,Madeira,MRPP,1458.0,0.0,0.0
300000,Madeira,PCP-PEV,5701.0,0.0,0.0
300000,Madeira,PND,4735.0,0.0,0.0
300000,Madeira,PNR,485.0,0.0,0.0
300000,Madeira,POUS,0.0,0.0,0.0
300000,Madeira,PPD/PSD,66194.0,0.0,4.0
300000,Madeira,PPM,722.0,0.0,0.0
300000,Madeira,PS,26822.0,0.0,1.0
300000,Madeira,PTP,0.0,0.0,0.0
300000,Madeira,brancos,1554.0,0.0,0.0
300000,Madeira,nulos,2314.0,0.0,0.0
400000,Açores,B.E.,6965.0,1.87,0.0
400000,Açores,CDS-PP,9798.0,0.95,0.0
400000,Açores,CH,139.0,0.0,0.0
400000,Açores,MEP,268.0,0.0,0.0
400000,Açores,MMS,152.0,0.0,0.0
400000,Açores,MPT,377.0,0.0,0.0
400000,Açores,MRPP,620.0,0.0,0.0
400000,Açores,PCP-PEV,2072.0,0.0,0.0
400000,Açores,PND,0.0,0.0,0.0
400000,Açores,PNR,0.0,0.0,0.0
400000,Açores,POUS,0.0,0.0,0.0
400000,Açores,PPD/PSD,34030.0,0.0,2.0
400000,Açores,PPM,312.0,0.0,0.0
400000,Açores,PS,37830.0,0.0,3.0
400000,Açores,PTP,0.0,0.0,0.0
400000,Açores,brancos,1780.0,0.0,0.0
400000,Açores,nulos,906.0,0.0,0.0
800000,Europa,B.E.,794.0,0.7,0.0
800000,Europa,CDS-PP,785.0,15.8,0.0
800000,Europa,CH,11.0,0.0,0.0
800000,Europa,MEP,71.0,0.0,0.0
800000,Europa,MMS,24.0,0.0,0.0
800000,Europa,MPT,192.0,0.0,0.0
800000,Europa,MRPP,129.0,0.0,0.0
800000,Europa,PCP-PEV,732.0,0.0,0.0
800000,Europa,PND,36.0,0.0,0.0
800000,Europa,PNR,0.0,0.0,0.0
800000,Europa,POUS,0.0,0.0,0.0
800000,Europa,PPD/PSD,3970.0,0.0,1.0
800000,Europa,PPM,48.0,0.0,0.0
800000,Europa,PS,7219.0,0.0,1.0
800000,Europa,PTP,0.0,0.0,0.0
800000,Europa,brancos,117.0,0.0,0.0
800000,Europa,nulos,2651.0,0.0,0.0
900000,Fora da Europa,B.E.,177.0,0.61,0.0
900000,Fora da Europa,CDS-PP,274.0,12.64,0.0
900000,Fora da Europa,CH,37.0,0.0,0.0
900000,Fora da Europa,MEP,69.0,0.0,0.0
900000,Fora da Europa,MMS,12.0,0.0,0.0
900000,Fora da Europa,MPT,90.0,0.0,0.0
900000,Fora da Europa,MRPP,23.0,0.0,0.0
900000,Fora da Europa,PCP-PEV,90.0,0.0,0.0
900000,Fora da Europa,PND,60.0,0.0,0.0
900000,Fora da Europa,PNR,14.0,0.0,0.0
900000,Fora da Europa,POUS,0.0,0.0,0.0
900000,Fora da Europa,PPD/PSD,4736.0,0.0,2.0
900000,Fora da Europa,PPM,43.0,0.0,0.0
900000,Fora da Europa,PS,1916.0,0.0,0.0
900000,Fora da Europa,PTP,0.0,0.0,0.0
900000,Fora da Europa,brancos,53.0,0.0,0.0
900000,Fora da Europa,nulos,1099.0,0.0,0.0
